,city,job_title,company_name,location,description,salaryCountType,salaryAmount
135,Sydney,Finance ERP Business Analyst - NEW Contract - CBD - 6m+,Total Resource Solutions,Sydney NSW,"['Landmark', 'Transformation', 'Program', 'PeopleSoft', 'Finance', 'BA', 'Sydney', 'CBD', 'Location', 'Excellent', 'BA', 'skills', 'including', 'stakeholder', 'management', 'strong', 'process', 'mapping', 'translation', 'processes', 'into', 'functional', 'and', 'technical', 'specs', 'Data', 'analysis', 'experience', 'Solid', 'Finance', 'knowledge', 'with', 'experience', 'of', 'ERP', 'Financials', 'implementationxa0experience', 'from', 'a', 'BA', 'perspective', 'Strong', 'English', 'communication', 'skills', 'with', 'the', 'ability', 'to', 'effectively', 'work', 'with', 'a', 'range', 'of', 'stakeholders', 'including', 'PMs', 'and', 'technical', 'teams', 'Experience', 'with', 'ERP', 'solutions', 'such', 'as', 'SAP', 'Peoplesoft', 'Oracle', 'etc', 'Strong', 'references']",day,169000.0
136,Sydney,Digital Marketing Specialist,Firebrand Talent,Sydney NSW,"['Find', 'Work', 'Hire', 'Talent', 'Compare', 'My', 'Salary', 'Search', 'Websitennnnnuf00d', 'uf0e1nuf099nuf09anuf16dnuf167nnPrivacy', 'PolicynTerms', 'Conditionsn', 'xa9', 'Copyright', 'Firebrand', 'Talent', 'printDateY', 'Privacy', 'Policy', 'Terms', 'Conditions', 'Find', 'Work', 'Hire', 'Talent', 'Salary', 'Guide', 'Contact', 'Us', 'Plan', 'and', 'manage', 'the', 'distribution', 'of', 'distinctive', 'video', 'and', 'editorial', 'content', 'using', 'SEM', 'social', 'and', 'native', 'advertising', 'so', 'that', 'the', 'content', 'being', 'produced', 'reaches', 'the', 'right', 'audience', 'Work', 'collaboratively', 'with', 'editors', 'social', 'teams', 'marketing', 'managers', 'and', 'other', 'stakeholders', 'to', 'ensure', 'that', 'our', 'owned', 'media', 'activity', 'and', 'paid', 'media', 'activity', 'are', 'aligned', 'Work', 'with', 'agencies', 'to', 'execute', 'the', 'SEO', 'strategy', 'and', 'improve', 'organic', 'page', 'rankings', 'Act', 'as', 'the', 'hands', 'on', 'marketing', 'lead', 'for', 'new', 'digital', 'products', 'and', 'services', 'Work', 'with', 'data', 'analysts', 'to', 'create', 'online', 'dashboards', 'and', 'tools', 'that', 'will', 'allow', 'teams', 'to', 'see', 'understand', 'and', 'improve', 'their', 'go', 'to', 'market', 'strategies', 'Draw', 'insights', 'from', 'data', 'and', 'effectively', 'applies', 'these', 'to', 'future', 'planning', 'Passion', 'for', 'content', 'planning', 'social', 'video', 'search', 'and', 'websites', 'Detailed', 'understanding', 'of', 'analytics', 'platforms', 'u2013', 'Adobe', 'Analytics', 'preferred', 'u2013', 'and', 'identifying', 'audience', 'behaviours', 'Optimising', 'SEM', 'campaigns', 'and', 'use', 'of', 'Google', 'Adwords', 'Ability', 'to', 'pull', 'out', 'insights', 'and', 'report', 'back', 'to', 'the', 'business', 'Strong', 'communication', 'skills', 'and', 'confident', 'managing', 'senior', 'stakeholders', 'Find', 'Work', 'Hire', 'Talent', 'Compare', 'My', 'Salary', 'About', 'Firebrand', 'Privacy', 'Policy', 'Terms', 'Conditions']",year,80000.0
137,Sydney,Commercial Analyst | CA Qualifed,Metropol Recruitment,Sydney Inner Suburbs NSW,"['Act', 'as', 'the', 'primary', 'finance', 'contact', 'to', 'the', 'sales', 'team', 'and', 'provide', 'financial', 'support', 'to', 'the', 'revenue', 'side', 'of', 'the', 'business', 'Preparation', 'of', 'budgets', 'forecasts', 'and', 'plans', 'in', 'context', 'of', 'broader', 'business', 'strategy', 'Identify', 'key', 'issues', 'and', 'challenges', 'and', 'proactively', 'make', 'recommendations', 'that', 'optimise', 'financial', 'outcomes', 'Prepare', 'and', 'present', 'financial', 'results', 'to', 'senior', 'management', 'Monthend', 'preparation', 'commentary', 'regarding', 'variances', 'and', 'recommendations', 'Streamline', 'business', 'reporting', 'processes', 'Track', 'key', 'departmental', 'and', 'executive', 'KPIs', 'Adhoc', 'project', 'work', 'Commercial', 'Analyst', 'CA', 'qualified', '3', 'years']",year,117500.0
138,Sydney,Test Analyst,Ashdown Consulting,Sydney NSW,"['Be', 'part', 'of', 'the', 'Solutions', 'Design', 'Team', 'Build', 'test', 'strategies', 'and', 'work', 'with', 'the', 'latest', 'technologies', 'Surry', 'Hills', 'Based', 'Demonstrated', 'excellent', 'written', 'skills', 'and', 'verbal', 'communication', 'Experienced', 'SQL', 'Server', '201220142016', 'databases', 'Integration', 'testing', 'esp', 'SQL', 'to', 'Microsoft', 'Dynamics', 'CRM', 'Solid', 'knowledge', 'of', 'Microsoft', 'Dynamics', 'CRM', 'Good', 'understanding', 'of', 'Data', 'Models', 'DimensionalKimball', 'Demonstrated', 'experience', 'in', 'SQL', 'queries', 'TransactSQL', 'scripting', 'Experience', 'using', 'Microsoft', 'Test', 'Manager', 'and', 'other', 'testing', 'tools', 'Solid', 'knowledge', 'of', 'JIRA', 'Confluence', 'GitHub', 'Good', 'understanding', 'of', 'Team', 'Foundation', 'Server', 'TFS', 'SharePoint', 'Demonstrated', 'knowledge', 'of', 'Quality', 'Assurance', 'principles', 'and', 'implementing', 'best', 'practice', 'Demonstrated', 'use', 'of', 'automated', 'testing', 'systems', 'and', 'experience', 'in', 'building', 'test', 'automations', 'Relevant', 'tertiary', 'qualifications', 'and', 'certifications', 'Agile', 'experience', 'Understanding', 'of', 'Data', 'Vault', 'Data', 'Models', 'Experience', 'in', 'data', 'profiling', 'and', 'data', 'analysis', 'Code', 'deployments', 'and', 'Job', 'scheduling', 'Salary', 'packaging', 'Flexible', 'working', 'conditions', 'Internal', 'training', 'Employee', 'assistance', 'program']",year,82500.0
139,Sydney,Senior Marketing Analyst,u&u Recruitment Partners,Sydney Central Business District NSW,"['Career', 'Advice', 'Our', 'Team', 'u', 'Tube', 'Our', 'Team', 'u', 'Tube', 'Multifaceted', 'luxury', 'entertainment', 'group', 'based', 'in', 'Sydney', 'Provide', 'the', 'insight', 'to', 'form', 'customer', 'and', 'segment', 'strategies', '130000', 'package', 'negotiable', 'performance', 'incentive', 'Developing', 'a', 'roadmap', 'for', 'analytical', 'strategy', 'Predictive', 'modelling', 'Static', 'and', 'AI', 'Identifying', 'relevant', 'marketing', 'segments', 'to', 'leverage', 'communications', 'Continuous', 'improvement', 'of', 'data', 'processes', 'and', 'tools', 'Consult', 'and', 'engage', 'with', 'internal', 'stakeholders', 'on', 'customer', 'interaction', 'management', 'Interdepartmental', 'project', 'management', 'and', 'Working', 'closely', 'with', 'program', 'designers', 'to', 'provide', 'insights', 'for', 'segmentation', 'understanding', 'Proven', 'experience', 'in', 'loyalty', 'marketing', 'and', 'insight', 'analysis', 'A', 'background', 'in', 'hospitality', 'events', 'or', 'gaming', 'A', 'technical', 'background', 'to', 'determine', 'the', 'future', 'of', 'analytical', 'reporting', 'Coding', 'programming', 'experience', 'is', 'highly', 'desirable', 'in', 'SQL', 'SAS', 'or', 'similar', 'and', 'Segmentation', 'and', 'propensity', 'modelling', 'experience', 'Apply', 'Now', 'First', 'name', 'Last', 'name', 'Email', 'address', 'Upload', 'your', 'CVnnnn', 'Browsen', 'nnnAccepted', 'files', 'DOC', 'DOCX', 'PDF', 'RTF', 'TXT', 'nMaximum', 'upload', 'size', '2MB', 'Upload', 'your', 'cover', 'letternnnn', 'Browsen', 'nnnAccepted', 'files', 'DOC', 'DOCX', 'PDF', 'RTF', 'TXT', 'nMaximum', 'upload', 'size', '2MB', 'Sign', 'up', 'for', 'regular', 'updates', 'Connect', 'with', 'us', 'on', 'LinkedIn', 'Connect', 'with', 'us', 'on', 'Facebook', 'Back', 'to', 'job', 'details', 'Privacy', 'Policy', 'Collection', 'Statement']",year,130000.0
140,Sydney,Account Services Analyst,Hays,Sydney Western Suburbs NSW,"['New', 'South', 'Wales', 'nAll', 'SydneynSydney', 'CBDnnWestern', 'SydneynnSouthSouth', 'Western', 'SydneynnNorthern', 'Sydney', 'nnnIllawarra', 'RegionnnNewcastle', 'nnRegional', 'All', 'SydneynSydney', 'CBDnnWestern', 'SydneynnSouthSouth', 'Western', 'SydneynnNorthern', 'Sydney', 'Sydney', 'CBD', 'Western', 'Sydney', 'SouthSouth', 'Western', 'Sydney', 'Northern', 'Sydney', 'Illawarra', 'Region', 'Australian', 'Capital', 'Territory', 'nCanberrannRegional', 'Victoria', 'nAll', 'MelbournenMelbourne', 'CBDnnSouthern', 'MelbournennEastern', 'MelbournennNorthern', 'MelbournennWest', 'MelbournennnGeelongnnRegional', 'All', 'MelbournenMelbourne', 'CBDnnSouthern', 'MelbournennEastern', 'MelbournennNorthern', 'MelbournennWest', 'Melbourne', 'Melbourne', 'CBD', 'Southern', 'Melbourne', 'Eastern', 'Melbourne', 'Northern', 'Melbourne', 'West', 'Melbourne', 'Queensland', 'nAll', 'BrisbanenBrisbane', 'CBDnnNorth', 'BrisbanennnSouthsidennGold', 'CoastnnSunshine', 'CoastnnTownsvillennMackay', 'Bowen', 'BasinnnMackay', 'BasinnnFar', 'NorthnnRegional', 'All', 'BrisbanenBrisbane', 'CBDnnNorth', 'Brisbane', 'Brisbane', 'CBD', 'North', 'Brisbane', 'Gold', 'Coast', 'Sunshine', 'Coast', 'Mackay', 'Bowen', 'Basin', 'Mackay', 'Basin', 'Far', 'North', 'South', 'Australia', 'nAdelaidennRegional', 'Western', 'Australia', 'nPerth', 'nnKalgoorlie', 'nnRegional', 'Tasmania', 'nHobartnnLauncestonnnRegional', 'Northern', 'Territory', 'nDarwinnnAlice', 'SpringsnnKatherinennRegional', 'Alice', 'Springs', 'Pacific', 'Islands', 'Search', 'results', 'Job', 'Customer', 'Service', 'OfficernnnCustomer', 'Service', 'Officer', 'position', 'for', 'our', 'client', 'a', 'market', 'leader', 'in', 'Financial', 'ServicesnnnNSW', 'Western', 'Sydney', 'Client', 'Service', 'Officer', 'Financial', 'servicesnnnCustomer', 'Service', 'job', 'paying', '50k', 'Super', 'at', 'a', 'leading', 'financial', 'companynnnNSW', 'Western', 'Sydney', 'Loan', 'Doc', 'Prep', 'OfficerNEWnnnLoan', 'Doc', 'Prep', 'job', 'in', 'the', 'Inner', 'West', 'offering', 'an', 'hourly', 'rate', 'of', '2721nnnNSW', 'Western', 'Sydney', 'Mortgage', 'Discharge', 'OfficerNEWnnnMortgage', 'Discharge', 'Officer', 'Job', 'located', 'in', 'Southern', 'Sydney', 'offering', 'an', 'hourly', 'rate', 'of', '2721nnnNSW', 'Western', 'Sydney', 'Customer', 'Service', 'OfficerNEWnnnWe', 'are', 'seeking', 'Customer', 'Service', 'Specialists', 'with', 'previous', 'experience', 'and', 'firstclass', 'communication', 'skillsnnnNSW', 'Western', 'Sydney', 'Sign', 'In', 'My', 'Searches', 'My', 'Shortlist', 'Find', 'Us', 'Useful', 'Links', 'View', 'full', 'site', 'xa9', 'Hays', 'plc', '2016']",hour,53059.5
141,Sydney,Management Accountant,AXR,Sydney NSW,"['HomeHiring', 'TalentLooking', 'for', 'a', 'jobContracting', 'with', 'axr', 'Hiring', 'Talent', 'Looking', 'for', 'a', 'job', 'Contracting', 'with', 'axr', 'AboutCommunityOur', 'TeamExecutive', 'Search', 'TeamRecruitment', 'Selection', 'TeamCorporate', 'Services', 'Our', 'TeamExecutive', 'Search', 'TeamRecruitment', 'Selection', 'TeamCorporate', 'Services', 'Executive', 'Search', 'Team', 'Recruitment', 'Selection', 'Team', 'Corporate', 'Services', 'Our', 'ServicesExecutive', 'SearchRecruitment', 'SelectionInterim', 'Contracting', 'SolutionsCareer', 'Succession', 'PlanningThe', 'CFO', 'IncubatorFinance', 'to', 'Leadership', 'ProgramChartered', 'to', 'Finance', 'Program', 'Executive', 'Search', 'Recruitment', 'Selection', 'Interim', 'Contracting', 'Solutions', 'Career', 'Succession', 'Planning', 'The', 'CFO', 'Incubator', 'Finance', 'to', 'Leadership', 'Program', 'Chartered', 'to', 'Finance', 'Program', 'Industry', 'SpecialtiesCommerce', 'Industry', 'and', 'GovernmentChartered', 'Professional', 'ServicesBusiness', 'Transformation', 'Commerce', 'Industry', 'and', 'Government', 'Chartered', 'Professional', 'Services', 'Business', 'Transformation', 'Contact', 'Us', 'Resourcesaxr', 'Videosaxr', 'Recruit', 'Optimiseraxr', 'Career', 'OptimiserMarket', 'UpdateMarket', 'Update', 'June', '2017Market', 'Update', 'May', '2016Market', 'Update', 'May', '2015Market', 'Update', 'November', '2014Market', 'Update', 'May', '2014Blog', 'xr', 'Videos', 'xr', 'Recruit', 'Optimiser', 'xr', 'Career', 'Optimiser', 'Market', 'UpdateMarket', 'Update', 'June', '2017Market', 'Update', 'May', '2016Market', 'Update', 'May', '2015Market', 'Update', 'November', '2014Market', 'Update', 'May', '2014', 'Market', 'Update', 'June', '2017', 'Market', 'Update', 'May', '2016', 'Market', 'Update', 'May', '2015', 'Market', 'Update', 'November', '2014', 'Market', 'Update', 'May', '2014', 'Quick', 'LinksnnSearch', 'JobsnView', 'All', 'JobsnCreate', 'Job', 'Alert', 'Search', 'Jobs', 'View', 'All', 'Jobs', 'Create', 'Job', 'Alert', 'Dynamic', 'organisation', 'Great', 'career', 'opportunities', 'Circa', '110120K', 'package', 'bonus', 'save', 'job', 'Print', 'this', 'Job', 'Email', 'this', 'Job', 'Share', 'this', 'Job', 'on', 'Facebook', 'Tweet', 'this', 'Job', 'Share', 'this', 'Job', 'on', 'LinkedIn', 'Share', 'this', 'on', 'Google', 'Financial', 'Analystn', 'Sydneyn', 'Permanent', 'Tax', 'Accounting', 'Manager', 'I', 'Parramatta', 'Chartered', 'Firmn', 'Sydneyn', 'Permanent', 'Commercial', 'Managern', 'Sydneyn', 'Contracting', 'Business', 'Services', 'Junior', 'Manager', 'I', 'Quality', 'Chartered', 'Firmn', 'Sydneyn', 'Permanent', 'Business', 'Services', 'Senior', 'Prestigious', 'Chartered', 'Firmn', 'Sydneyn', 'Permanent', 'Terms', 'Conditions', 'Browse', 'Jobs', 'Contact', 'Us', 'Powered', 'by', 'JXT']",year,115000.0
142,Sydney,Senior Demand Planner,Sharp & Carter,Sydney NSW,[],hour,117000.0
143,Sydney,"Data Focused Business Analyst - Sydney CBD - Leading Start-up Sydney, Australia",Salt Recruitment,Sydney NSW,"['About', 'saltnnnWho', 'we', 'are', 'nnnMeet', 'the', 'AU', 'team', 'nnnMeet', 'the', 'NZ', 'team', 'nnnBlog', 'Who', 'we', 'are', 'Meet', 'the', 'AU', 'team', 'Meet', 'the', 'NZ', 'team', 'What', 'we', 'donnnOur', 'services', 'nnnFAQ', 'Our', 'services', 'Find', 'WorknnnCurrent', 'Jobs', 'Current', 'Jobs', 'Get', 'in', 'touchnnnContact', 'us', 'Contact', 'us', 'Fast', 'growing', 'startup', 'Sydney', 'CBD', 'Excellent', 'salary', 'package', 'Take', 'responsibility', 'for', 'requirements', 'gathering', 'and', 'developing', 'business', 'processes', 'Gather', 'write', 'review', 'and', 'track', 'technical', 'and', 'functional', 'requirements', 'Leverage', 'JIRA', 'and', 'Confluence', 'to', 'create', 'and', 'manage', 'user', 'stories', 'tasks', 'and', 'epics', 'Carry', 'out', 'product', 'gap', 'analysis', 'and', 'maintain', 'the', 'gap', 'list', 'for', 'a', 'potential', 'product', 'roadmap', 'Document', 'requirement', 'changes', 'and', 'potential', 'impact', 'Facilitate', 'and', 'document', 'retrospectives', 'and', 'other', 'requirement', 'meetings', 'Liaise', 'with', 'Client', 'Product', 'Owners', 'Project', 'Account', 'Managers', 'and', 'Solution', 'Architects', 'to', 'validate', 'project', 'requirements', 'Own', 'sprint', 'plans', 'and', 'JIRA', 'management', 'Experience', 'in', 'the', 'requirement', 'analysis', 'space', 'as', 'a', 'BA', 'and', 'or', 'Product', 'Owner', 'Demonstrate', 'strong', 'knowledge', 'of', 'the', 'software', 'development', 'lifecycle', 'with', 'good', 'understanding', 'of', 'application', 'development', 'systems', 'and', 'design', 'as', 'well', 'as', 'business', 'analysis', 'methodologies', 'Strong', 'clientstakeholder', 'management', 'and', 'communication', 'skills', 'and', 'relationship', 'development', 'experience', 'Ability', 'to', 'multitask', 'and', 'effectively', 'manage', 'time', 'and', 'stress', 'levels', 'Advances', 'JIRA', 'management', 'skills', 'Advanced', 'level', 'skills', 'in', 'MS', 'Office', 'Understanding', 'of', 'Project', 'Management', 'Experience', 'with', 'Agile', 'Scrum', 'methodology', 'Previous', 'software', 'engineering', 'experience', 'is', 'a', 'plus', 'Be', 'flexible', 'proactive', 'delivery', 'oriented', 'and', 'have', 'strong', 'relationship', 'skills', 'Ability', 'to', 'learn', 'quickly', 'Commercial', 'and', 'practical', 'approach', 'Possess', 'strong', 'analytical', 'and', 'problem', 'solving', 'skills', 'Deep', 'attention', 'to', 'detail', 'Excellent', 'communication', 'and', 'interpersonal', 'skills', 'and', 'be', 'able', 'to', 'effectively', 'tailor', 'communications', 'to', 'a', 'diverse', 'range', 'of', 'business', 'and', 'technical', 'stakeholders', 'Have', 'the', 'ability', 'to', 'work', 'well', 'under', 'pressure', 'to', 'provide', 'timely', 'and', 'accurate', 'overview', 'on', 'delivery', 'challenges', 'and', 'scope', 'changes', 'Be', 'a', 'selfstarter', 'that', 'can', 'work', 'well', 'both', 'independently', 'and', 'as', 'a', 'team', 'Evidence', 'of', 'developing', 'effective', 'working', 'relationships', 'with', 'team', 'members', 'senior', 'management', 'and', 'external', 'parties', 'require']",year,135000.0
144,Sydney,Salesforce Technical Architect,nVision Talent,Sydney NSW,"['About', 'Us', 'Case', 'Studies', 'Salary', 'Guide', 'Contact', 'Us', 'About', 'Us', 'Case', 'Studies', 'Salary', 'Guide', 'Contact', 'Us', 'Hands', 'on', 'design', 'and', 'development', 'of', 'custom', 'solutions', 'on', 'the', 'Forcecom', 'platform', 'comprising', 'of', 'work', 'in', 'Apex', 'VisualForce', 'application', 'integration', 'and', 'data', 'migration', 'Serves', 'as', 'the', 'technical', 'lead', 'on', 'engagements', 'focused', 'on', 'Salesforce', 'Sales', 'Cloud', 'Service', 'Cloud', 'Marketing', 'Cloud', 'and', 'the', 'Forcecom', 'platform', 'Participate', 'in', 'gathering', 'business', 'and', 'technical', 'requirements', 'and', 'oversee', 'application', 'design', 'application', 'configuration', 'testing', 'and', 'deployment', 'Participate', 'in', 'the', 'sales', 'cycle', 'as', 'needed', 'solution', 'definition', 'presales', 'estimating', 'and', 'project', 'planning', 'Perform', 'code', 'reviews', 'coach', 'and', 'mentor', 'Salesforce', 'developers', 'on', 'client', 'engagements', '5xa0years', 'of', 'experience', 'working', 'for', 'a', 'consulting', 'firm', 'or', 'a', 'professional', 'services', 'division', 'of', 'a', 'software', 'company', 'in', 'a', 'technical', 'analystarchitect', 'consulting', 'role', 'Experience', 'working', 'on', 'Salesforce', 'platform', 'Software', 'engineering', 'skills', 'withxa0one', 'or', 'bothxa0of', 'the', 'following', 'core', 'competencies', 'Forcecom', 'Platform', 'Apex', 'VisualForce', 'SOQL', 'Unit', 'Testing', 'Java', 'SE', 'EE', 'Java', 'JSF', 'SQL', 'Direct', 'experience', 'working', 'on', 'CRM', 'projects', 'for', 'middle', 'market', 'and', 'enterprise', 'size', 'companies', 'Understanding', 'of', 'system', 'and', 'data', 'integration', 'architecture', 'and', 'a', 'strong', 'understanding', 'of', 'relational', 'databases', 'MySQL', 'SQL', 'Server', 'Oracle', 'etc', 'Excellent', 'organizational', 'verbal', 'presentationfacilitation', 'and', 'written', 'communication', 'skills', 'ability', 'to', 'interface', 'with', 'clients', 'at', 'all', 'levels', 'Ability', 'to', 'work', 'well', 'both', 'independently', 'and', 'in', 'teams', 'backed', 'up', 'by', 'strong', 'communication', 'skills', 'and', 'perform', 'in', 'selfdirected', 'manner', 'and', 'multitask', 'Proactive', 'desire', 'to', 'continue', 'to', 'broaden', 'and', 'deepen', 'business', 'and', 'consulting', 'skills', 'Interested', 'in', 'developing', 'their', 'professional', 'network', 'through', 'participation', 'in', 'technology', 'user', 'groups', 'networking', 'events', 'and', 'technology', 'organizations', 'Salesfoce', 'certified', 'On', 'your', 'way', 'to', 'the', 'CTA', 'track', 'CRM', 'Campaign', 'Manager', 'Salesforce', 'Consultant', 'Sydney', 'IT', 'Recruitment', 'Consultant', 'I', 'Melbourne', 'Salesforce', 'Solution', 'Architect', 'Sydney', 'Tech', 'Lead', 'Salesforce', 'Melbourne', 'Senior', 'Marketing', 'Cloud', 'Consultant', 'Salesforce', 'Technical', 'Architect', 'Sydney', 'AWS', 'Architect', 'AWS', 'Consultant', 'AWS', 'Software', 'Engineer', 'Business', 'Analyst', 'Cloud', 'Automation', 'Engineer', 'Cloud', 'Engineer', 'CRM', 'Platform', 'Manager', 'DevOps', 'Engineer', 'Digital', 'Marketing', 'Consultant', 'Enterprise', 'Architect', 'Marketing', 'Technology', 'Oracle', 'Marketing', 'Cloud', 'Platform', 'Engineer', 'Project', 'Manager', 'Sales', 'Engineer', 'Salesforce', 'Administrator', 'Salesforce', 'Consultant', 'Salesforce', 'Marketing', 'Cloud', 'Salesforce', 'Technical', 'Architect', 'System', 'Administrator', 'About', 'Us', 'Case', 'Studies', 'Salary', 'Guide', 'Contact', 'Us']",year,170000.0
